Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back-Calculated Length Option 2 (Ernst Method_regression),Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,June U,July U,August U,September U,October U,November U,December U,June V,July V,August V,September V,October V,November V,December V,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,Avg Discharge,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA
2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,1,0.956666667,2006,0.957,,2.22,57,0.2,24.66231035,26.96173333,0.264,,24.66231035,,,-15.15,-23.57,-23.03,-12.82,-1.19,0.939,6.519,-0.4100016,-0.5400016,-0.3000016,-0.2800016,1.9699984,3.8399983,-1.0100016,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.022,-0.0081,-0.0005,0.0891,0.0738,0.0055,-0.0144
2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,2,0.396666667,2007,1.353,0.414634146,2.22,57,0.2,34.81583296,38.13186667,0.737,0.411702005,10.15352261,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0594,0.0057,0.0692,0.0803,0.154,0.0753,-0.002
2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,3,0.236666667,2008,1.590,0.174876847,2.22,57,0.2,40.87381703,44.7964,1.189,0.174000837,6.057984077,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.047,0.1001,0.0361,0.1506,0.2039,0.0741,0.0213
2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,4,0.23,2009,1.820,0.144654088,2.22,57,0.2,46.76115367,51.2732,1.775,0.144036869,5.887336638,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0616,0.0691,0.0777,0.1865,0.1586,0.1833,0.0661
2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,5,0.173333333,2010,1.993,0.095238095,2.22,57,0.2,51.19798708,56.15426667,2.326,0.09488289,4.436833408,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0717,0.1079,0.1309,0.1892,0.1174,0.0834,-0.0341
2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,6,0.173333333,2011,2.167,0.086956522,2.22,57,0.2,55.63482049,61.03533333,2.979,0.08666031,4.436833408,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0229,0.0607,0.0792,0.1,0.0809,0.0948,0.0839
2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,3,6.5,0.053333333,2012,2.220,0.024615385,2.22,57,0.2,57,62.5372,3.203,0.024538221,1.36517951,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.2100016,0.5299984,0.5299984,0.1799984,1.2599984,3.5099983,4.2399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1127,0.1494,0.1632,0.1915,0.1217,0.1607,0.0531
2012,7.5,15_18,15,28.8259,-84.9092,,1,0.783333333,2005,0.783,,2.43,74,0.2,23.9372857,22.08066667,0.241,,23.9372857,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,7.5,15_18,15,28.8259,-84.9092,,2,0.54,2006,1.323,0.689361702,2.43,74,0.2,40.32177774,37.28706667,1.142,0.684475769,16.38449204,,,-14.74,-22.95,-22.47,-12.7,-1.49,-0.12,7.749,-0.47000156,-0.44000156,0.05999842,-0.18000157,0.19999842,1.0299984,-1.23000155,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.041,0.0216,0.0382,0.0826,0.13,0.0502,0.0165
2012,7.5,15_18,15,28.8259,-84.9092,,3,0.293333333,2007,1.617,0.221662469,2.43,74,0.2,49.22199564,45.54733333,2.068,0.220729799,8.900217901,,,-12.8,-23.45,-22.54,-14.13,3.769,20.81,22.33,-0.25000157,-0.04000157,0.61999841,-0.18000157,0.44999842,2.78999836,0.65999841,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0537,0.0385,0.0922,0.121,0.1058,0.0811,0.0446
2012,7.5,15_18,15,28.8259,-84.9092,,4,0.21,2008,1.827,0.129896907,2.43,74,0.2,55.59374255,51.46093333,2.973,0.129449179,6.371746906,,,-14.61,-22.23,-19.67,-7.28,-0.67,27.5,22.79,-0.88000155,-0.26000157,-0.05000157,-0.24000157,-0.21000157,3.50999835,3.38999835,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0764,0.079,0.0628,0.2228,0.1626,0.0924,0.0804
2012,7.5,15_18,15,28.8259,-84.9092,,5,0.256666667,2009,2.083,0.140510949,2.43,74,0.2,63.38143321,58.68866667,4.394,0.140082144,7.787690663,,,-15.950001,-21.920001,-19.280001,-10.940001,3.449998,24.149998,2.089998,0.009998426,0.509998415,0.459998416,0.589998413,1.209998399,3.759998342,9.599998211,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0605,0.0942,0.1124,0.1888,0.1702,0.1972,0.0495
2012,7.5,15_18,15,28.8259,-84.9092,,6,0.156666667,2010,2.240,0.0752,2.43,74,0.2,68.13495868,63.1004,5.451,0.074998706,4.75352547,,,-18.290001,-26.750001,-27.090001,-13.830001,5.949998,14.129998,19.619998,0.27999842,0.19999842,0.31999842,0.01999843,0.77999841,-0.40000156,2.11999838,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0941,0.11,0.1265,0.1527,0.1197,0.0611,-0.0482
2012,7.5,15_18,15,28.8259,-84.9092,,7,0.143333333,2011,2.383,0.063988095,2.43,74,0.2,72.48392879,67.13666667,6.554,0.063828763,4.348970111,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.19999842,0.31999842,0.60999841,0.52999841,-0.49000156,0.09999842,7.01999827,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0491,0.0955,0.1051,0.1049,0.096,0.1152,0.0843
2012,7.5,15_18,15,28.8259,-84.9092,6.015,7.5,0.05,2012,2.433,0.020979021,2.43,74,0.2,74.00101139,68.54466667,6.972,0.020929917,1.517082597,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.2599984,0.6199984,0.6799984,0.4599984,0.2299984,2.9299984,3.6399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1231,0.1549,0.2051,0.1609,0.1599,0.1465,0.0771
2012,7.5,28_13,28,29.2355,-88.5522,,1,1.003333333,2005,1.003,,2.34,66,0.2,28.35719368,28.27586667,0.400,,28.35719368,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,7.5,28_13,28,29.2355,-88.5522,,2,0.41,2006,1.413,0.408637874,2.34,66,0.2,39.87476875,39.82146667,1.104,0.406160609,11.51757507,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0327,0.0029,0.0114,0.0939,0.0703,-0.0016,-0.0222
2012,7.5,28_13,28,29.2355,-88.5522,,3,0.296666667,2007,1.710,0.20990566,2.34,66,0.2,48.20862388,48.1756,1.944,0.209000714,8.33385513,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0829,0.0115,0.0603,0.0664,0.1367,0.0807,0.005
2012,7.5,28_13,28,29.2355,-88.5522,,4,0.196666667,2008,1.907,0.115009747,2.34,66,0.2,53.73331436,53.71373333,2.686,0.11459963,5.52469048,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0569,0.1159,0.0501,0.1332,0.1996,0.0659,0.0363
2012,7.5,28_13,28,29.2355,-88.5522,,5,0.173333333,2009,2.080,0.090909091,2.34,66,0.2,58.60253309,58.5948,3.479,0.090618247,4.869218728,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0797,0.0908,0.0746,0.1784,0.1695,0.1729,0.0639
2012,7.5,28_13,28,29.2355,-88.5522,,6,0.143333333,2010,2.223,0.068910256,2.34,66,0.2,62.62900242,62.63106667,4.240,0.068708111,4.026469333,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0729,0.1088,0.1245,0.1746,0.1269,0.0876,-0.0186
2012,7.5,28_13,28,29.2355,-88.5522,,7,0.12,2011,2.343,0.053973013,2.34,66,0.2,66,66.01026667,4.957,0.053824865,3.370997581,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0314,0.0819,0.107,0.1109,0.0877,0.1211,0.0831
2012,7.5,28_13,28,29.2355,-88.5522,4.705,7.5,0,2012,2.343,0,2.34,66,0.2,66,66.01026667,4.957,0,0,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1095,0.1634,0.1859,0.2009,0.1388,0.1754,0.0627
2012,7.5,28_27,28,29.2355,-88.5522,,1,0.89,2005,0.890,,2.47,75,0.2,27.13284731,25.0844,0.351,,27.13284731,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,7.5,28_27,28,29.2355,-88.5522,,2,0.396666667,2006,1.287,0.445692884,2.47,75,0.2,39.15012826,36.25453333,1.046,0.442905266,12.01728095,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0327,0.0029,0.0114,0.0939,0.0703,-0.0016,-0.0222
2012,7.5,28_27,28,29.2355,-88.5522,,3,0.343333333,2007,1.630,0.266839378,2.47,75,0.2,49.55164034,45.9228,2.110,0.265682708,10.40151208,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0829,0.0115,0.0603,0.0664,0.1367,0.0807,0.005
2012,7.5,28_27,28,29.2355,-88.5522,,4,0.28,2008,1.910,0.171779141,2.47,75,0.2,58.03442689,53.8076,3.379,0.171190832,8.482786553,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0569,0.1159,0.0501,0.1332,0.1996,0.0659,0.0363
2012,7.5,28_27,28,29.2355,-88.5522,,5,0.226666667,2009,2.137,0.118673647,2.47,75,0.2,64.90144458,60.19053333,4.715,0.118326622,6.867017686,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0797,0.0908,0.0746,0.1784,0.1695,0.1729,0.0639
2012,7.5,28_27,28,29.2355,-88.5522,,6,0.18,2010,2.317,0.08424337,2.47,75,0.2,70.35466451,65.25933333,5.997,0.08402309,5.453219927,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0729,0.1088,0.1245,0.1746,0.1269,0.0876,-0.0186
2012,7.5,28_27,28,29.2355,-88.5522,,7,0.116666667,2011,2.433,0.050359712,2.47,75,0.2,73.8891589,68.54466667,6.940,0.050238238,3.534494397,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0314,0.0819,0.107,0.1109,0.0877,0.1211,0.0831
2012,7.5,28_27,28,29.2355,-88.5522,6.905,7.5,0.036666667,2012,2.470,0.015068493,2.47,75,0.2,75,69.5772,7.256,0.015033885,1.110841096,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1095,0.1634,0.1859,0.2009,0.1388,0.1754,0.0627
2012,7.5,28_93,28,29.2355,-88.5522,,1,0.706666667,2005,0.707,,2.25,66,0.2,20.81545064,19.92173333,0.159,,20.81545064,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,7.5,28_93,28,29.2355,-88.5522,,2,0.39,2006,1.097,0.551886792,2.25,66,0.2,32.20896848,30.90413333,0.584,0.547358692,11.39351783,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0327,0.0029,0.0114,0.0939,0.0703,-0.0016,-0.0222
2012,7.5,28_93,28,29.2355,-88.5522,,3,0.326666667,2007,1.423,0.29787234,2.25,66,0.2,41.75225692,40.10306667,1.267,0.296292893,9.543288442,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0829,0.0115,0.0603,0.0664,0.1367,0.0807,0.005
2012,7.5,28_93,28,29.2355,-88.5522,,4,0.21,2008,1.633,0.147540984,2.25,66,0.2,47.88722806,46.01666667,1.906,0.146937473,6.134971141,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0569,0.1159,0.0501,0.1332,0.1996,0.0659,0.0363
2012,7.5,28_93,28,29.2355,-88.5522,,5,0.2,2009,1.833,0.12244898,2.25,66,0.2,53.73005772,51.64866667,2.686,0.122012275,5.842829658,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0797,0.0908,0.0746,0.1784,0.1695,0.1729,0.0639
2012,7.5,28_93,28,29.2355,-88.5522,,6,0.233333333,2010,2.067,0.127272727,2.25,66,0.2,60.54669232,58.21933333,3.834,0.126868179,6.816634601,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0729,0.1088,0.1245,0.1746,0.1269,0.0876,-0.0186
2012,7.5,28_93,28,29.2355,-88.5522,,7,0.153333333,2011,2.220,0.074193548,2.25,66,0.2,65.02619506,62.5372,4.742,0.073984268,4.479502738,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0314,0.0819,0.107,0.1109,0.0877,0.1211,0.0831
2012,7.5,28_93,28,29.2355,-88.5522,4.615,7.5,0.033333333,2012,2.253,0.015015015,2.25,66,0.2,66,63.47586667,4.957,0.014975579,0.973804943,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1095,0.1634,0.1859,0.2009,0.1388,0.1754,0.0627
2012,7.5,30_84,30,29.1093,-88.876,,1,1.006666667,2005,1.007,,2.57,71,0.2,27.91553134,28.36973333,0.382,,27.91553134,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,7.5,30_84,30,29.1093,-88.876,,2,0.403333333,2006,1.410,0.400662252,2.57,71,0.2,39.03114052,39.7276,1.036,0.398187269,11.11560919,,,-15.15,-23.57,-23.03,-12.82,-1.19,0.939,6.519,-0.4100016,-0.5400016,-0.3000016,-0.2800016,1.9699984,3.8399983,-1.0100016,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.022,-0.0081,-0.0005,0.0891,0.0738,0.0055,-0.0144
2012,7.5,30_84,30,29.1093,-88.876,,3,0.323333333,2007,1.733,0.229314421,2.57,71,0.2,47.94200078,48.83266667,1.912,0.228301303,8.910860257,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0594,0.0057,0.0692,0.0803,0.154,0.0753,-0.002
2012,7.5,30_84,30,29.1093,-88.876,,4,0.3,2008,2.033,0.173076923,2.57,71,0.2,56.20980926,57.28066667,3.072,0.17245439,8.267808486,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.047,0.1001,0.0361,0.1506,0.2039,0.0741,0.0213
2012,7.5,30_84,30,29.1093,-88.876,,5,0.22,2009,2.253,0.108196721,2.57,71,0.2,62.27286882,63.47586667,4.169,0.107864795,6.063059556,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0616,0.0691,0.0777,0.1865,0.1586,0.1833,0.0661
2012,7.5,30_84,30,29.1093,-88.876,,6,0.183333333,2010,2.437,0.081360947,2.57,71,0.2,67.32541845,68.63853333,5.260,0.081135649,5.05254963,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0717,0.1079,0.1309,0.1892,0.1174,0.0834,-0.0341
2012,7.5,30_84,30,29.1093,-88.876,,7,0.133333333,2011,2.570,0.054719562,2.57,71,0.2,71,72.3932,6.162,0.054579409,3.674581549,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0229,0.0607,0.0792,0.1,0.0809,0.0948,0.0839
2012,7.5,30_84,30,29.1093,-88.876,6.44,7.5,0,2012,2.570,0,2.57,71,0.2,71,72.3932,6.162,0,0,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.2100016,0.5299984,0.5299984,0.1799984,1.2599984,3.5099983,4.2399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1127,0.1494,0.1632,0.1915,0.1217,0.1607,0.0531
2012,7.5,36_13,36,28.6426,-90.6259,,1,0.953333333,2005,0.953,,2.50,61,0.2,23.37001467,26.86786667,0.225,,23.37001467,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2012,7.5,36_13,36,28.6426,-90.6259,,2,0.5,2006,1.453,0.524475524,2.50,61,0.2,35.53488062,40.94786667,0.783,0.52053309,12.16486595,,,-17.51,-25.15,-25.58,-15.42,-6.74,-4.02,4.269,-0.29000157,-0.53000156,-0.08000157,-0.39000157,1.67999839,3.80999834,-0.33000157,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,-0.0106,-0.0239,0.0203,0.0623,0.0857,0.0416,0.0017
2012,7.5,36_13,36,28.6426,-90.6259,,3,0.27,2007,1.723,0.185779817,2.50,61,0.2,42.10390823,48.55106667,1.299,0.184861395,6.569027611,,,-16.99,-27.22,-26.64,-18.3,-2.32,20.74,22.24,-0.65000156,-0.47000156,0.30999842,-0.09000157,1.77999839,3.54999835,1.63999839,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0887,0.0464,0.0703,0.1099,0.1729,0.081,-0.0349
2012,7.5,36_13,36,28.6426,-90.6259,,4,0.203333333,2008,1.927,0.117988395,2.50,61,0.2,47.05095371,54.27693333,1.808,0.117496111,4.947045485,,,-17.66,-24.74,-22.82,-11.9,-4.39,19.72,21.84,-0.7800016,-0.5600016,-0.4300016,-0.1000016,0.7399984,5.8799983,4.0499983,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0505,0.149,0.0486,0.1627,0.1726,0.0789,-0.0126
2012,7.5,36_13,36,28.6426,-90.6259,,5,0.17,2009,2.097,0.088235294,2.50,61,0.2,51.18700814,59.06413333,2.324,0.087905857,4.136054422,,,-18.2600012,-24.660001,-23.0900011,-15.0000012,-0.8400016,22.7799979,1.6299984,-0.2700016,0.1699984,0.2999984,0.7699984,4.1199983,4.8399983,8.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0872,0.076,0.1028,0.1879,0.1744,0.2056,0.1002
2012,7.5,36_13,36,28.6426,-90.6259,,6,0.196666667,2010,2.293,0.093799682,2.50,61,0.2,55.97185541,64.60226667,3.034,0.093477768,4.784847272,,,-22.7900011,-30.2800009,-29.9600009,-15.5800012,0.8699984,12.6799981,15.1899981,-0.02000157,-0.04000157,0.19999842,0.11999842,2.15999838,-0.34000157,2.60999837,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0742,0.1217,0.1476,0.1467,0.1022,0.0643,-0.0573
2012,7.5,36_13,36,28.6426,-90.6259,,7,0.153333333,2011,2.447,0.066860465,2.50,61,0.2,59.7024143,68.92013333,3.677,0.06665062,3.73055889,,,-11.530001,-21.420001,-20.500001,-6.560001,2.149998,20.019998,25.159998,-0.4200016,-0.3600016,0.3899984,0.9299984,4.6499983,2.9399984,8.4699982,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,-0.0054,0.0873,0.1034,0.073,0.0631,0.1099,0.1067
2012,7.5,36_13,36,28.6426,-90.6259,4.152,7.5,0.05,2012,2.497,0.020435967,2.50,61,0.2,60.91890089,70.32813333,3.904,0.020375836,1.216486595,,,-11.530001,-21.420001,-20.500001,-6.560001,2.149998,20.019998,25.159998,0.06999842,0.39999842,0.79999841,0.17999842,1.74999839,3.63999834,4.28999833,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1176,0.1549,0.1714,0.1556,0.1151,0.1421,0.0204
2012,7.5,36_32,36,28.6426,-90.6259,,1,0.9,2005,0.900,,2.28,66,0.2,26.20184615,25.366,0.316,,26.20184615,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
