Unique.ID,Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back-Calculated Length Option 2 (Ernst Method_regression),Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,June U,July U,August U,September U,October U,November U,December U,June V,July V,August V,September V,October V,November V,December V,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,Avg Discharge,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA,June WSC,July WSC,August WSC,September WSC,October WSC,November WSC,December WSC
872,2012,6.5,WBSL1040_77,WBSL1040,29.20453333,-88.87021667,,2,0.286666667,2007,1.237,0.301754386,1.96,60,0.2,37.85561406,34.84653333,0.93,0.299997667,8.735858672,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0594,0.0057,0.0692,0.0803,0.154,0.0753,-0.002,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
873,2012,6.5,WBSL1040_77,WBSL1040,29.20453333,-88.87021667,,3,0.206666667,2008,1.443,0.167115903,1.96,60,0.2,44.15355869,40.66626667,1.48,0.16636752,6.297944624,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.047,0.1001,0.0361,0.1506,0.2039,0.0741,0.0213,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
874,2012,6.5,WBSL1040_77,WBSL1040,29.20453333,-88.87021667,,4,0.18,2009,1.623,0.124711316,1.96,60,0.2,49.6388653,45.73506667,2.09,0.124232492,5.485306608,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0616,0.0691,0.0777,0.1865,0.1586,0.1833,0.0661,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
875,2012,6.5,WBSL1040_77,WBSL1040,29.20453333,-88.87021667,,5,0.136666667,2010,1.76,0.084188912,1.96,60,0.2,53.80363513,49.5836,2.66,0.083901391,4.164769832,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0717,0.1079,0.1309,0.1892,0.1174,0.0834,-0.0341,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
876,2012,6.5,WBSL1040_77,WBSL1040,29.20453333,-88.87021667,,6,0.146666667,2011,1.907,0.083333333,1.96,60,0.2,58.27314422,53.71373333,3.38,0.083070764,4.469509088,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0229,0.0607,0.0792,0.1,0.0809,0.0948,0.0839,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
877,2012,6.5,WBSL1040_77,WBSL1040,29.20453333,-88.87021667,2.2,6.5,0.056666667,2012,1.963,0.02972028,1.96,60,0.2,60,55.30946667,3.68,0.029633819,1.726855784,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.2100016,0.5299984,0.5299984,0.1799984,1.2599984,3.5099983,4.2399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1127,0.1494,0.1632,0.1915,0.1217,0.1607,0.0531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
878,2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,1,0.956666667,2006,0.957,,2.22,57,0.2,24.66231035,26.96173333,0.26,,24.66231035,,,-15.15,-23.57,-23.03,-12.82,-1.19,0.939,6.519,-0.4100016,-0.5400016,-0.3000016,-0.2800016,1.9699984,3.8399983,-1.0100016,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.022,-0.0081,-0.0005,0.0891,0.0738,0.0055,-0.0144,-2.95799994,-3.16000009,-4.03700018,1.153,-8.22399998,-0.912,-1.40799999
879,2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,2,0.396666667,2007,1.353,0.414634146,2.22,57,0.2,34.81583296,38.13186667,0.73,0.411702005,10.15352261,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0594,0.0057,0.0692,0.0803,0.154,0.0753,-0.002,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
880,2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,3,0.236666667,2008,1.59,0.174876847,2.22,57,0.2,40.87381703,44.7964,1.17,0.174000837,6.057984077,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.047,0.1001,0.0361,0.1506,0.2039,0.0741,0.0213,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
881,2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,4,0.23,2009,1.82,0.144654088,2.22,57,0.2,46.76115367,51.2732,1.75,0.144036869,5.887336638,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0616,0.0691,0.0777,0.1865,0.1586,0.1833,0.0661,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
882,2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,5,0.173333333,2010,1.993,0.095238095,2.22,57,0.2,51.19798708,56.15426667,2.3,0.09488289,4.436833408,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0717,0.1079,0.1309,0.1892,0.1174,0.0834,-0.0341,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
883,2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,,6,0.173333333,2011,2.167,0.086956522,2.22,57,0.2,55.63482049,61.03533333,2.94,0.08666031,4.436833408,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0229,0.0607,0.0792,0.1,0.0809,0.0948,0.0839,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
884,2012,6.5,WBSL1040_78,WBSL1040,29.20453333,-88.87021667,3,6.5,0.053333333,2012,2.22,0.024615385,2.22,57,0.2,57,62.5372,3.16,0.024538221,1.36517951,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.2100016,0.5299984,0.5299984,0.1799984,1.2599984,3.5099983,4.2399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1127,0.1494,0.1632,0.1915,0.1217,0.1607,0.0531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
885,2012,7.5,15_18,15,28.8259,-84.9092,,1,0.783333333,2005,0.783,,2.43,74,0.2,23.9372857,22.08066667,0.24,,23.9372857,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
886,2012,7.5,15_18,15,28.8259,-84.9092,,2,0.54,2006,1.323,0.689361702,2.43,74,0.2,40.32177774,37.28706667,1.13,0.684475769,16.38449204,,,-14.74,-22.95,-22.47,-12.7,-1.49,-0.12,7.749,-0.47000156,-0.44000156,0.05999842,-0.18000157,0.19999842,1.0299984,-1.23000155,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.041,0.0216,0.0382,0.0826,0.13,0.0502,0.0165,-0.479999989,-2.47000003,-3.85700011,2.05100012,-9.6239996,1.92799997,-15.6160002
887,2012,7.5,15_18,15,28.8259,-84.9092,,3,0.293333333,2007,1.617,0.221662469,2.43,74,0.2,49.22199564,45.54733333,2.04,0.220729799,8.900217901,,,-12.8,-23.45,-22.54,-14.13,3.769,20.81,22.33,-0.25000157,-0.04000157,0.61999841,-0.18000157,0.44999842,2.78999836,0.65999841,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0537,0.0385,0.0922,0.121,0.1058,0.0811,0.0446,-2.06399989,-8.45199966,-3.05999994,6.41300011,-6.33699989,-2.70499992,-4.37200022
888,2012,7.5,15_18,15,28.8259,-84.9092,,4,0.21,2008,1.827,0.129896907,2.43,74,0.2,55.59374255,51.46093333,2.93,0.129449179,6.371746906,,,-14.61,-22.23,-19.67,-7.28,-0.67,27.5,22.79,-0.88000155,-0.26000157,-0.05000157,-0.24000157,-0.21000157,3.50999835,3.38999835,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0764,0.079,0.0628,0.2228,0.1626,0.0924,0.0804,-3.02900004,-7.34499979,-4.70100021,2.86599994,-6.80499983,-10.3900003,-7.80800009
889,2012,7.5,15_18,15,28.8259,-84.9092,,5,0.256666667,2009,2.083,0.140510949,2.43,74,0.2,63.38143321,58.68866667,4.34,0.140082144,7.787690663,,,-15.950001,-21.920001,-19.280001,-10.940001,3.449998,24.149998,2.089998,0.009998426,0.509998415,0.459998416,0.589998413,1.209998399,3.759998342,9.599998211,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0605,0.0942,0.1124,0.1888,0.1702,0.1972,0.0495,-2.64100003,-3.16499996,-7.88199997,-0.159999996,-6.09899998,-8.35400009,-4.33300018
890,2012,7.5,15_18,15,28.8259,-84.9092,,6,0.156666667,2010,2.24,0.0752,2.43,74,0.2,68.13495868,63.1004,5.38,0.074998706,4.75352547,,,-18.290001,-26.750001,-27.090001,-13.830001,5.949998,14.129998,19.619998,0.27999842,0.19999842,0.31999842,0.01999843,0.77999841,-0.40000156,2.11999838,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0941,0.11,0.1265,0.1527,0.1197,0.0611,-0.0482,-6.71000004,-0.187999994,-0.681999981,-4.13000011,-6.52099991,-0.375999987,-6.42700005
891,2012,7.5,15_18,15,28.8259,-84.9092,,7,0.143333333,2011,2.383,0.063988095,2.43,74,0.2,72.48392879,67.13666667,6.47,0.063828763,4.348970111,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.19999842,0.31999842,0.60999841,0.52999841,-0.49000156,0.09999842,7.01999827,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0491,0.0955,0.1051,0.1049,0.096,0.1152,0.0843,-8.27000046,-2.43300009,-3.90499997,1.33700001,-8.27099991,-6.82299995,-11.2959995
892,2012,7.5,15_18,15,28.8259,-84.9092,6.015,7.5,0.05,2012,2.433,0.020979021,2.43,74,0.2,74.00101139,68.54466667,6.88,0.020929917,1.517082597,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.2599984,0.6199984,0.6799984,0.4599984,0.2299984,2.9299984,3.6399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1231,0.1549,0.2051,0.1609,0.1599,0.1465,0.0771,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
893,2012,7.5,28_13,28,29.2355,-88.5522,,1,1.003333333,2005,1.003,,2.34,66,0.2,28.35719368,28.27586667,0.39,,28.35719368,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
894,2012,7.5,28_13,28,29.2355,-88.5522,,2,0.41,2006,1.413,0.408637874,2.34,66,0.2,39.87476875,39.82146667,1.09,0.406160609,11.51757507,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0327,0.0029,0.0114,0.0939,0.0703,-0.0016,-0.0222,-2.95799994,-3.16000009,-4.03700018,1.153,-8.22399998,-0.912,-1.40799999
895,2012,7.5,28_13,28,29.2355,-88.5522,,3,0.296666667,2007,1.71,0.20990566,2.34,66,0.2,48.20862388,48.1756,1.92,0.209000714,8.33385513,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0829,0.0115,0.0603,0.0664,0.1367,0.0807,0.005,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
896,2012,7.5,28_13,28,29.2355,-88.5522,,4,0.196666667,2008,1.907,0.115009747,2.34,66,0.2,53.73331436,53.71373333,2.65,0.11459963,5.52469048,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0569,0.1159,0.0501,0.1332,0.1996,0.0659,0.0363,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
897,2012,7.5,28_13,28,29.2355,-88.5522,,5,0.173333333,2009,2.08,0.090909091,2.34,66,0.2,58.60253309,58.5948,3.43,0.090618247,4.869218728,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0797,0.0908,0.0746,0.1784,0.1695,0.1729,0.0639,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
898,2012,7.5,28_13,28,29.2355,-88.5522,,6,0.143333333,2010,2.223,0.068910256,2.34,66,0.2,62.62900242,62.63106667,4.18,0.068708111,4.026469333,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0729,0.1088,0.1245,0.1746,0.1269,0.0876,-0.0186,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
899,2012,7.5,28_13,28,29.2355,-88.5522,,7,0.12,2011,2.343,0.053973013,2.34,66,0.2,66,66.01026667,4.89,0.053824865,3.370997581,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0314,0.0819,0.107,0.1109,0.0877,0.1211,0.0831,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
900,2012,7.5,28_13,28,29.2355,-88.5522,4.705,7.5,0,2012,2.343,0,2.34,66,0.2,66,66.01026667,4.89,0,0,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1095,0.1634,0.1859,0.2009,0.1388,0.1754,0.0627,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
901,2012,7.5,28_27,28,29.2355,-88.5522,,1,0.89,2005,0.89,,2.47,75,0.2,27.13284731,25.0844,0.35,,27.13284731,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
902,2012,7.5,28_27,28,29.2355,-88.5522,,2,0.396666667,2006,1.287,0.445692884,2.47,75,0.2,39.15012826,36.25453333,1.03,0.442905266,12.01728095,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0327,0.0029,0.0114,0.0939,0.0703,-0.0016,-0.0222,-2.95799994,-3.16000009,-4.03700018,1.153,-8.22399998,-0.912,-1.40799999
903,2012,7.5,28_27,28,29.2355,-88.5522,,3,0.343333333,2007,1.63,0.266839378,2.47,75,0.2,49.55164034,45.9228,2.08,0.265682708,10.40151208,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0829,0.0115,0.0603,0.0664,0.1367,0.0807,0.005,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
904,2012,7.5,28_27,28,29.2355,-88.5522,,4,0.28,2008,1.91,0.171779141,2.47,75,0.2,58.03442689,53.8076,3.33,0.171190832,8.482786553,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0569,0.1159,0.0501,0.1332,0.1996,0.0659,0.0363,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
905,2012,7.5,28_27,28,29.2355,-88.5522,,5,0.226666667,2009,2.137,0.118673647,2.47,75,0.2,64.90144458,60.19053333,4.65,0.118326622,6.867017686,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0797,0.0908,0.0746,0.1784,0.1695,0.1729,0.0639,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
906,2012,7.5,28_27,28,29.2355,-88.5522,,6,0.18,2010,2.317,0.08424337,2.47,75,0.2,70.35466451,65.25933333,5.92,0.08402309,5.453219927,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0729,0.1088,0.1245,0.1746,0.1269,0.0876,-0.0186,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
907,2012,7.5,28_27,28,29.2355,-88.5522,,7,0.116666667,2011,2.433,0.050359712,2.47,75,0.2,73.8891589,68.54466667,6.85,0.050238238,3.534494397,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0314,0.0819,0.107,0.1109,0.0877,0.1211,0.0831,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
908,2012,7.5,28_27,28,29.2355,-88.5522,6.905,7.5,0.036666667,2012,2.47,0.015068493,2.47,75,0.2,75,69.5772,7.16,0.015033885,1.110841096,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1095,0.1634,0.1859,0.2009,0.1388,0.1754,0.0627,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
909,2012,7.5,28_93,28,29.2355,-88.5522,,1,0.706666667,2005,0.707,,2.25,66,0.2,20.81545064,19.92173333,0.16,,20.81545064,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
910,2012,7.5,28_93,28,29.2355,-88.5522,,2,0.39,2006,1.097,0.551886792,2.25,66,0.2,32.20896848,30.90413333,0.58,0.547358692,11.39351783,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0327,0.0029,0.0114,0.0939,0.0703,-0.0016,-0.0222,-2.95799994,-3.16000009,-4.03700018,1.153,-8.22399998,-0.912,-1.40799999
911,2012,7.5,28_93,28,29.2355,-88.5522,,3,0.326666667,2007,1.423,0.29787234,2.25,66,0.2,41.75225692,40.10306667,1.25,0.296292893,9.543288442,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0829,0.0115,0.0603,0.0664,0.1367,0.0807,0.005,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
912,2012,7.5,28_93,28,29.2355,-88.5522,,4,0.21,2008,1.633,0.147540984,2.25,66,0.2,47.88722806,46.01666667,1.88,0.146937473,6.134971141,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0569,0.1159,0.0501,0.1332,0.1996,0.0659,0.0363,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
913,2012,7.5,28_93,28,29.2355,-88.5522,,5,0.2,2009,1.833,0.12244898,2.25,66,0.2,53.73005772,51.64866667,2.65,0.122012275,5.842829658,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0797,0.0908,0.0746,0.1784,0.1695,0.1729,0.0639,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
914,2012,7.5,28_93,28,29.2355,-88.5522,,6,0.233333333,2010,2.067,0.127272727,2.25,66,0.2,60.54669232,58.21933333,3.78,0.126868179,6.816634601,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0729,0.1088,0.1245,0.1746,0.1269,0.0876,-0.0186,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
915,2012,7.5,28_93,28,29.2355,-88.5522,,7,0.153333333,2011,2.22,0.074193548,2.25,66,0.2,65.02619506,62.5372,4.68,0.073984268,4.479502738,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0314,0.0819,0.107,0.1109,0.0877,0.1211,0.0831,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
916,2012,7.5,28_93,28,29.2355,-88.5522,4.615,7.5,0.033333333,2012,2.253,0.015015015,2.25,66,0.2,66,63.47586667,4.89,0.014975579,0.973804943,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1095,0.1634,0.1859,0.2009,0.1388,0.1754,0.0627,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
917,2012,7.5,30_84,30,29.1093,-88.876,,1,1.006666667,2005,1.007,,2.57,71,0.2,27.91553134,28.36973333,0.38,,27.91553134,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,364.9,293.3870968,187.9032258,236.5333333,197.5483871,188.2666667,223.5806452,241.7313364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
